Company_Brand,Sector,Stage,Funding_Year,Amount($),HeadQuarter,What_it_does,Year_Founded,Founders,Investor
Kutumb,Community platform,Series A,2021,26000000.0,Bangalore,Kutumb is a social community enabler.,2020,"Mohit Sharma, Naveen Dewangan, Vipul Allawadhi","Tiger Global Management, DST Global"
Superplum,AgriTech,Pre-series A,2021,3800000.0,Noida,Building India's most sophisticated platform for high quality fresh food,2019,Shobhit Gupta,Marquee investors
Upside AI,FinTech,Seed,2021,1200000.0,Mumbai,Upside AI on the thesis that technology will make better investing decisions than humans over the long term.,2017,"Kanika Agarrwal, Nikhil Hooda, Atanuu Agarrwal",Endiya Partners
PazCare,Insuretech,Unknown,2021,0.0,Bangalore,Paz Care is India's leading Employee Benefits & Health insurance platform,2021,Sanchit Malik,"Ashish Hemrajani, Parikshit Dar"
Answer Genomics,HealthCare,Unknown,2021,0.0,Bangalore,A healthcare company that uses genome-based data to help individuals make decisions.,2019,Rahul Ranganathan,"India Accelerator, Lyxel&Flamingo"
Skillmatics,EdTech,Series A,2021,6000000.0,Mumbai,Skillmatics develops learning games for pre-school and primary school kids aged under 10,2016,Dhvanil Sheth,Sequoia Capital India
Bimaplan,Insuretech,Pre-series A,2021,2500000.0,Bangalore,Affordable insurance for the next billion Indians,2020,Vikul Goyal,"Roshan Abbas, Ritesh Malik"
Bueno Finance,FinTech,Seed,2021,3000000.0,Gurugram,"Bueno Gig Growth Technologies Pvt Ltd (""Bueno Finance"") is a financial services platform which aims is to help improve the financial health of customers.",2019,"Saurav Gandhi, Sandeep Arora","Goat Capital, JAM Fund"
CityMall,E-commerce,Series B,2021,22000000.0,Gurugram,CityMall is a social e-commerce platform that sells lifestyle and curated products via peer-to-peer referrals on WhatsApp.,2019,"Angad Kikla, Naisheel Verdhan","General Catalyst, Jungle Ventures"
BYJU’S,EdTech,Unknown,2021,50000000.0,Bangalore,BYJU'S is an educational technology company that develops personalized learning programs for K-12 students.,2011,"Byju Raveendran, Divya Gokulnath","Blackstone Group, ADQ"
India Quotient,Venture capitalist,Unknown,2021,64000000.0,Mumbai,India Quotient is a new type of early stage investor. We fund companies building disruptive businesses aimed at Indian consumers. We're,2012,"Anand Lunia, Madhukar Sinha",
The Switch Fix,HealthCare,Seed,2021,0.0,Gurugram,The Switch Fix is a plant-based clean and conscious personal care brand for young urbans.,2019,"Abhishek Kumar, Rhea Shukla","Venture Catalysts, 9unicorns"
Anvidha Technologies,Tech Startup,Seed,2021,1500000.0,Haryana,Anvidha Technologies Private Limited is a HARYANA based private ltd.,2020,Ganesh ranganathan iyer,
DigiSparsh,FinTech,Seed,2021,0.0,Mumbai,DigiSparsh is India's first and only healthcare fintech platform which aims to make healthcare facilities accessible to everyone in the country.,2020,"Saurabh Soni, Akhilesh Gandhi",GoAhead Ventures
CoffeeMug.ai,Networking,Pre-seed,2021,620000.0,New Delhi,"A video first global platform of senior professionals, connecting 1:1, virtually or over coffee, building a powerful, long-lasting relationship.",2020,"Abhishek Sharma, Dipti Tandon","Paradigm Shift Capital, AngelList India"
Pathfndr.io,SaaS startup,Pre-series A,2021,0.0,Bangalore,Intelligent Travel Tech Stack making sense of the world's information by scanning billions of data points and ranking destinations,2015,Varun Gupta,Arali Ventures
BigLeap,Recruitment,Unknown,2021,600000.0,Hyderabad,BigLeap Technologies & Solutions is focused on providing viable offshore consultancy services for enterprises looking to grow their business.,2015,"Jamesh Johnson, Sainath Malkapuram Goud",Anup Kumar Yama
Kazam,EV startup,Seed,2021,900000.0,Bangalore,"Kazam provides end to end Electric Vehicle charging solutions for Office Spaces, Apartments, Restaurants, Shops",2020,"Akshay Shekhar, Vaibhav Tyagi",Inflection Point Ventures
MYRE Capital,Commercial Real Estate,,2021,6000000.0,Mumbai,Democratising Real Estate Ownership,2020,Own rent yielding commercial properties,Aryaman Vir
BimaPe,FinTech,Pre-seed,2021,500000.0,Mumbai,BimaPe demystifies Insurance and its Management for individuals and families across India. 'BimaPe Bharosa Karo',2020,Rahul Mathur,"iSeed, Titan Capital"
MicroDegree,EdTech,Unknown,2021,0.0,Mangalore,MicroDegree is an ed-tech platform working towards democratising technology and job ready skills for Bharat.,2019,"Gaurav Kamath, Rakesh Kothari, Manikanta Nair",Research Innovation Incubation Design Labs
Saarthi Pedagogy,EdTech,Unknown,2021,1000000.0,Ahmadabad,"India's fastest growing Pedagogy company, serving to school as an academic growth partner and provide 360° solutions to schools on Academic Strategies",2015,Pedagogy,"JITO Angel Network, LetsVenture, Sushil Agarwal"
Synapsica,HealthCare,Series A,2021,4000000.0,New Delhi,Artificial Intelligence tools to make quality diagnostic assessment available for all.,2017,"Meenakshi Singh, Dr Cherian, Kuldeep Singh Chauhan","IvyCap Ventures, Endiya Partners"
Kwik Foods,Food & Beverages,Seed,2021,0.0,Gurugram,Kwik Foods is one of the fastest-growing D2C fresh food brands that is disrupting the food industry,2020,"Prabhleen Kaur, Harshal Patel",9Unicorns
Plutomen,AR startup,Unknown,2021,300000.0,Ahmadabad,Plutomen Technologies Pvt Ltd founded in Nov 2016 is recognized start-up by DIPP in the field of Emerging Technology.,2016,Keyur Bhalavat,"GUSEC Seed Fund, DeVX Venture Fund"
GoMechanic,Automotive,Series C,2021,42000000.0,Gurugram,"GoMechanic is India’s leading multi-brand car service company, committed to making the car servicing experience hassle-free & easy for everyone.",2016,Kushal Karwa,"Tiger Global, Sequoia"
Grinntech,Automotive,Unknown,2021,2000000.0,Chennai,"Grinntech is an investor backed, growth phase start-up, leading on all front of battery design for EV applications.",2013,"Nikhilesh Mishra, Puneet Jain",
Nobel Hygiene,HealthCare,Unknown,2021,60000000.0,Mumbai,"Nobel Hygiene is one of the leading disposable hygiene care products manufacturer in the country with an ISO 9001:2015 and CE certification, headquartered in Mumbai.",1999,Johari Kamal,Quadria Capital
Green Cure,HealthCare,Pre-series A,2021,0.0,New Delhi,World's first company to combine German Engineering with Indian Ayurveda in health products,2015,Sanchit Garg,Venture Catalysts
Classplus,EdTech,Series C,2021,65000000.0,Noida,Classplus was born out of an urge to redefine classroom engagement in this country.,2017,"Mukul Rustagi, Bhaswat Agarwal",Tiger Global
WINDO,E-commerce,Seed,2021,500000.0,Hyderabad,Convert Instagram Page Into an Online Store in under 2-minutes. Create a free online store and automate your sales.,2020,"Silus Reddy Chintapalli, Rakesh Vaddadi",Unicorn India Ventures
ApnaKlub,E-commerce,Pre-series A,2021,0.0,Bangalore,Supporting independent businesses and retail entrepreneurs with better than market wholesale prices and supply chain.,2020,"Shruti, Manish Kumar","Blume Ventures, Whiteboard Capital"
LegalPay,FinTech,Unknown,2021,0.0,New Delhi,A tech focused B2B litigation finance company in India.,2019,Kundan Shahi,Ashwini Kakkar. 9Unicorns
Lavado,Consumer service,Unknown,2021,0.0,Mumbai,A startup that is trying to permanently change the way people approach the cleaning and maintenance of their apparel and accessories.,2016,Disha Jain,Ashish Shah
Navars,EdTech,Unknown,2021,0.0,Hyderabad,"Navars Edutech comprises dynamic mix of intellectual professionals, managerial team, Subject matter experts and Astronomy and Space researchers.",2019,Sravan Varma Datla,Faad Network
GoBolt,Logistics,Series B,2021,20000000.0,Gurugram,"GoBOLT is a tech-logistics company operating in Line Haul & Short Haul Trucking, creating value through dis-intermediation, increased asset utilization and extensive use of technology.",2015,"Naitik Baghla, Parag Aggarwal, Sumit Sharma","Paragon Partners, Aavishkaar Capital"
Loco,Gaming,Seed,2021,9000000.0,Bangalore,Loco is India's leading live game streaming app.,2018,"Anirudh Pandita, Ashwin Suresh","Krafton, Lumikai"
Auric,HealthCare,Pre-series A,2021,2000000.0,New Delhi,Contemporary Beauty & Wellness Brand Based on Ayurveda,2017,Deepak Agarwal,Venture Catalysts
Edmingle,EdTech,Unknown,2021,300000.0,Bangalore,Edmingle is a platform for all educators who want to launch their courses and sell them online.,2016,Gaurav Doshi,"Indovation Fund, Mumbai Angels"
Slice,FinTech,Unknown,2021,20000000.0,Bangalore,"Slice is India's best credit card challenger to pay bills, manage expenses, and unlock rewards.",2016,Rajan Bajaj,"Gunosy, Blume Ventures"
Humit,Music,Pre-seed,2021,0.0,Bangalore,Humit is a social networking app for music sharing and discovery.,2020,"Rohit Ganapathy, Prithvi Sankar, Ishaan Negi",Antler India
Airblack,IT startup,Series A,2021,5200000.0,Gurugram,Airblack is on a mission to help people convert their passion to a livelihood.,2019,"Videt Jaiswal, Vaibhav Raj Gupta","Edge Ventures, Elevation Capital"
NIRAMAI,HealthCare,Unknown,2021,0.0,Bangalore,"NIRAMAI has developed a novel breast cancer screening solution that uses Thermalytix, i.e. machine intelligence over thermography images.",2016,Geetha Manjunath,CDC Group
Intervue,SaaS startup,Seed,2021,0.0,New Delhi,World's fastest collaborative environment to take tech interviews.,2021,"Rahul Arora, Pushpender Singh Rautela","Titan Capital, Kunal Shah"
Nestroots,Fashion,Seed,2021,100000.0,Gurugram,"Ottoman, Stool, Brass Kitchen Solutions, Masala Box, Roti Box, Bar Accessories and Many Gifting Options at Nestroots.",2016,Chhavi Singh,We Founder Circle
Detect Technologies,Automation,Unknown,2021,12000000.0,Chennai,Detect Technologies is a leading Industrial AI company that is building innovative solutions and cutting-edge technology for the industrial ecosystem.,2016,Daniel Raj David,"Accel Partners, Elevation Capital"
CredR,Automotive,Unknown,2021,6500000.0,Bangalore,CredR is India’s Most Trusted Used Two-Wheeler Consumer Brand that leverages Technology & Processes to simplify the Used Two-wheeler Market.,2015,Sasidhar Nandigam,"Yamaha Motors, Omidyar Network India, Eight Roads Ventures"
Fourth Partner Energy,Solar,Unknown,2021,125000000.0,Hyderabad,"Fourth Partner Energy is India’s leading distributed solar energy firm focusing on building and financing solar projects across the private and public sectors for commercial, industrial and institutional entities.",2010,Vivek Subramanian,"Norfund, The Rise Fund"
TABLT,HealthCare,Seies A,2021,3000000.0,Kolkata,TABLT [Previously Sabse Sasta Dukaan] is one of India's most trusted online pharmacy dealing in medicines and other healthcare products.,2018,Anish Agarwal,Siti Cable
Hesa,IT startup,Seed,2021,2000000.0,Hyderabad,HESA is connecting Bharat with India and India with Bharat Phygitally. We are bridging the gap for the world’s largest customer base that resides in rural India.,2020,"Vamsi Udayagiri, Hema Nandiraju","Venture Catalysts, 9unicorns"
Powerhouse91,Consumer goods,Seed,2021,0.0,Gurugram,"A tech-driven company that acquires, operates, and scales outstanding ecommerce brands in India.",2020,"Shashwat Diesh, Aqib Mohammed",Crossbeam Venture Partners
Nalanda Learning,EdTech,Unknown,2021,5000000.0,Kolkata,India's 1st Online Preschool with Blended Learning Model,2011,Tamal Mukherjee,Aavishkaar Capital
Chargeup,Renewable Energy,Pre-series A,2021,0.0,New Delhi,"""Battery as a Service"" for 3 wheeler & 2 wheelers",2019,"Varun Goenka, Akshay Kashyap",Mapmyindia
Knackit,IT startup,Unknown,2021,100000.0,Bangalore,Knackit is a talent sharing platform where users can showcase and monetize their artistry.,2019,"Pranjal Kumar, Akanksha Bhardwaj",Jyoti Bansal
Treebo Hotels,Hospitality,Series D,2021,16000000.0,Bangalore,Treebo Hotels is India's most loved hotel chain in the premium-budget segment.,2015,"Sidharth Gupta, Kadam Jeet Jain, Rahul Chaudhary",Accor
Raptee Energy,Automotive,Unknown,2021,700000.0,Chennai,Raptee Energy Inc. is looking to accelerate the transition to smart and sustainable mobility!,2019,Phunith Kumar,
Meddo,HealthCare,Unknown,2021,6000000.0,Gurugram,Meddo (Arctern Healthcare) are re-defining how primary and secondary healthcare is provided in India through a connected care delivery platform.,2018,"Saurabh Kochhar, Dr Naveen Nishchal","SRI Capital, Picus Capital, Alkemi Capital"
Supertails,Pet care,Pre-series A,2021,2600000.0,Bangalore,Supertails is building a digital pet care platform which offers expert led healthcare services and products.,2021,"Vineet Khanna, Varun Sadana, Aman Tekriwal","Saama Capital, DSG Consumer Partners"
SkilloVilla,EdTech,Seed,2021,300000.0,Bangalore,Mission to support young graduates in enhancing their learnings and transform them into big earnings.,2020,"Ronak Agrawal, Rajat Agrawal, Deepak Kharol",Titan Capital
Cancer Clinics,HealthCare,Pre-series A,2021,1500000.0,Telugana,"Cancer Helpline is a source of information and support, helping with all the things that people affected by cancer want and need.",2014,"Sonali Srungaram, Sasi Sunkara",Axilor
Velocity,FinTech,Seed,2021,1300000.0,Bangalore,Velocity provides revenue-based-financing to online businesses. It aims to build the future of banking and financial services for new age businesses in India.,2020,"Abhiroop Medhekar, Atul Khichariya, Saurav Swaroop",Valar Ventures
Happy Jars,Food & Beverages,Seed,2021,400000.0,New Delhi,"Manufacture and retail a delicious range of all-natural nut butters, made without oil, sugar or preservatives.",2016,"Surabhi Talwar, Vikram Sekhar",Inflection Point Ventures
Inshorts,Media,Unknown,2021,40000000.0,Noida,Inshorts is a news aggregator application that collects and summarizes news based on user behavior and preferences.,2013,"Anunay Pandey, Azhar Iqubal, Deepit Purkayastha","Addition, SIG Global India Fund"
ExtraaEdge,MarTech,Pre-series A,2021,1000000.0,Pune,Data Science powered - Admission & Marketing CRM Automation for Education Enrolments,2015,"Abhishek Ballabh, Sushil Mundada","9Unicorns Accelerator Fund, Indian Angel Network"
Zotalabs,Tech Startup,Seed,2021,1250000.0,Pune,Zotalabs gives the power of Emerging Technology to your digital automation with our easy to use APIs.,2019,"Nausherwan Shah, Wasim Khan",Alfa Ventures
Voiro,Advertisement,Pre-series A,2021,1800000.0,Bangalore,Voiro is the first all-in-one revenue management suite exclusively for ad-led digital publishers across media.,2014,"Anand Gopal, Kavita Shenoy",1Crowd
Dream Sports,Gaming,Unknown,2021,400000000.0,Mumbai,"Dream Sports is India’s leading sports technology company with brands such as Dream11, FanCode, DreamX and DreamSetGo in its portfolio.",2008,"Bhavit Sheth, Harsh Jain","TCV, D1 Capital Partners, Falcon Edge."
Safex Chemicals,AgriTech,Unknown,2021,50000000.0,New Delhi,Safex Chemicals India Ltd is a leading company having a strong foothold in the Indian agrochemicals industry.,1991,"SK Jindal, SK Chaudhary",BanyanTree Finance Pvt. Ltd.
Instoried,Content creation,Unknown,2021,0.0,Bangalore,Instoried is an augmented writing platform which improves customer interest and engagement.,2018,"Sharmin Ali, Sutanshu Raj","EXPERT DOJO, Mumbai Angels"
Rupifi,FinTech,Pre-series A,2021,4100000.0,Bangalore,Rupifi operates a software-as-a-service (SaaS) firm focussed on financial products.,2019,Anubhav Jain,Quona Capital
Moneyboxx,FinTech,Debt,2021,3000000.0,Mumbai,Moneyboxx Finance provides easy access to financing to the deserving micro enterprises.,1994,Deepak Aggarwal,"Ashv Finance, BlackSoil Capital"
CityMall,E-commerce,Series A,2021,11000000.0,Gurugram,CityMall is a social e-commerce platform that sells lifestyle and curated products via peer-to-peer referrals on WhatsApp.,2019,"Angad Kikla, Divij Goyal","WaterBridge Ventures, SAIF Partners"
Janani,Heathcare,Seed,2021,1000000.0,Bangalore,Janani.ai is a fertility care provider.,2020,Nilay Mehrotra,"Sweta Rau, 9Unicorns Accelerator Fund"
ReshaMandi,AgriTech,Seed,2021,1700000.0,Bangalore,India's 1st award winning technology led digital ecosystem for Silk,2020,Utkarsh Apoorva,"Omnivore, Strive Ventures"
Bombay Shaving Company,Lifestyle,Unknown,2021,2000000.0,New Delhi,"Bombay Shaving Company is a consumer goods company that focuses on developing a range of shave care, beard care, and skincare products.",2015,"Deepu Panicker, Raunak Munot, Rohit Jaiswal, Shantanu Deshpande","Rajesh Sud, KULDEEP JAIN"
DotPe,FinTech,Series A,2021,27000000.0,Gurugram,DotPe is a technology start-up providing a commerce and payments platform to offline enterprise businesses.,2019,"Anurag Gupta, Gyanesh Sharma, Shailaz Nag","PayU, Google"
Homingos,Augmented reality,Unknown,2021,0.0,Bangalore,Homingos is an Augmented reality (AR)-based social networking platform.,2018,"Shourya Agarwal, Malhar Patil, Rajat Gupta","Sundi Natarajan, Srinivas Anumolu"
Anar Business Community,Tech Startup,Unknown,2021,0.0,Mumbai,Anar is a communications and networking platform for businesses around the world.,2020,"Nishank Jain, Sanjay Bhat","Titan Capital, First Cheque"
